,provided_split,passage,question,response,label,passage_id,question_id,answer_id,answer,gpt5_score,misspelled,paraphrased,capitalization_change,punctuation_change,date_reformatted,numeric_words
dev,train,"William C. Walbrecher Jr., an executive at San Francisco-based 1st Nationwide Bank, was named president and chief executive officer of Citadel Holding Corp. and its principal operating unit, Fidelity Federal Bank. The appointment takes effect Nov. 13. He succeeds James A. Taylor, who stepped down as chairman, president and chief executive in March for health reasons. Edward L. Kane succeeded Mr. Taylor as chairman. Separately, Citadel posted a third-quarter net loss of $2.3 million, or 68 cents a share, versus net income of $5.3 million, or $1.61 a share, a year earlier. The latest results include some unusual write-downs, which had an after-tax impact of $4.9 million. Those included costs associated with the potential Valley Federal Savings and Loan Association acquisition, which was terminated on Sept. 27, 1989. In addition, operating results were hit by an increase in loan and real estate loss reserves. In American Stock Exchange composite trading, Citadel shares closed yesterday at $45.75, down 25 cents. ",What did the stock price close at yesterday and what was the earnings per share last year Q3?,"Shares closed at $45.75, with last year's Q3 earnings per share at $1.61.",1,126,1464,7641,"It closed at $45.75, and last year’s third-quarter earnings per share were $1.61.",4,0,1,0,0,0,0
dev,train,"Heat supplies the energy that causes motion. The deeper you go into toward the Earths core, the hotter it gets. At the core it is really hot. All that heat tries to rise toward the surface. In the Mantle, the rock is partially melted and is able to move. As it is heated, the material in the mantle moves toward the surface. As the mantle material rises, it cools. When it reaches the Earths crust, it is mostly stopped. A little of the material can break through the surface, but not all. Instead, it begins to move horizontally. The mantle material moves horizontally away from a mid-ocean ridge crest. Toward the surface, the mantle material starts to cool. As it cools it sinks back down into the mantle. These areas are where deep sea trench occur. The material sinks back down to the core. The system operates like a giant conveyor belt. The motion due to heating and cooling is called convection. ",Where does the heat deep in the Earth try to go?,The heat rises toward the surface.,1,137,1571,8178,It tries to rise up toward the Earth's surface.,4,0,1,0,0,0,0
dev,train,"Heat supplies the energy that causes motion. The deeper you go into toward the Earths core, the hotter it gets. At the core it is really hot. All that heat tries to rise toward the surface. In the Mantle, the rock is partially melted and is able to move. As it is heated, the material in the mantle moves toward the surface. As the mantle material rises, it cools. When it reaches the Earths crust, it is mostly stopped. A little of the material can break through the surface, but not all. Instead, it begins to move horizontally. The mantle material moves horizontally away from a mid-ocean ridge crest. Toward the surface, the mantle material starts to cool. As it cools it sinks back down into the mantle. These areas are where deep sea trench occur. The material sinks back down to the core. The system operates like a giant conveyor belt. The motion due to heating and cooling is called convection. ",Where does the heat deep in the Earth try to go?,It rises toward the Earth's surface.,1,137,1571,8180,It tries to rise up toward the Earth's surface.,4,0,1,0,0,0,0
dev,train,"The Bush administration in its first months faced many problems other than terrorism. They included the collapse of the Middle East peace process and, in April, a crisis over a U.S."" spy plane"" brought down in Chinese territory. The new administration also focused heavily on Russia, a new nuclear strategy that allowed missile defenses, Europe, Mexico, and the Persian Gulf. In the spring, reporting on terrorism surged dramatically. In chapter 8, we will explore this reporting and the ways agencies responded. These increasingly alarming reports, briefed to the President and top officials, became part of the context in which the new administration weighed its options for policy on al Qaeda. Except for a few reports that the CSG considered and apparently judged to be unreliable, none of these pointed specifically to possible al Qaeda action inside the United States-although the CSG continued to be concerned about the domestic threat. The mosaic of threat intelligence came from the Counterterrorist Center, which collected only abroad. Its reports were not supplemented by reports from the FBI. Clarke had expressed concern about an al Qaeda presence in the United States, and he worried about an attack on the White House by ""Hizbollah, Hamas, al Qida and other terrorist organizations."" In May, President Bush announced that Vice President Cheney would himself lead an effort looking at preparations for managing a possible attack by weapons of mass destruction and at more general problems of national preparedness. The next few months were mainly spent organizing the effort and bringing an admiral from the Sixth Fleet back to Washington to manage it. The Vice President's task force was just getting under way when the 9/11 attack occurred. ",What were some of the worries concerning al Qaeda?,"Concerns included al Qaeda's potential presence in the U.S. and the risk of an attack on the White House by al Qaeda, Hizbollah, Hamas, and other terrorist groups.",1,153,1716,8902,"Officials feared that al Qaeda might have a presence inside the United States and could carry out attacks on U.S. soil — including a possible attack on the White House — and might act in concert with other groups (e.g., Hizbollah, Hamas). The CSG remained concerned about the domestic threat even though few reports specifically pointed to al Qaeda activity inside the U.S.",4,0,1,0,0,0,0
dev,train,"Little is known of the earliest Stone Age inhabitants of Europe's southwestern extremity. The ancient Greeks called them the Cynetes (or Cunetes). Whatever their origins, their culture evolved under the pressure and influence of foreign forces. Among the many invading armies that settled here and contributed to nascent Portuguese culture were Phoenicians, who settled in the area around 1,000 b.c., followed by the Celts, Iberians, Greeks, and Carthaginians. But it was the Romans, who arrived late in the third century b.c., who most greatly influenced all of Iberia. They built towns, industries, roads, and bridges, developed agriculture, and bequeathed the Latin language, of which Portuguese is a direct descendant. The Romans named the southwestern province of the peninsula Lusitania, oddly enough for one of the Celtiberian tribes they defeated, and by the third century a.d. had introduced Christianity. By the beginning of the fourth century the Algarve had a bishop in place, based in Faro. But Rome had already fallen into decay, and soon hordes of northern tribesmen took over the empire. The Algarve fell to the Visigoths in the mid-fifth century. Under Moorish Rule In a.d. 711, the Moors brought powerful armies from North Africa and launched a devastating attack on the Iberian peninsula, conquering much of what would become Spain and Portugal. They imposed Islam and left an indelible influence on the countryside and the population of the Algarve. The Moorish legacy can still be seen in the form of wells and waterwheels, squat white houses, the dark complexions of the people, and in the very name given the region — taken from Al-Gharb, which means ""country of the west"" (when the Moors conquered the territory, it was the most westerly in the known world). The Moors governed their Iberian kingdoms from across the border in Seville, but the Algarve had its own regional capital and huge, invulnerable fortress. The capital was Chelb (or Xelb), and it was bigger and better defended than Lisbon. Today the town, known as Silves,  is a provincial outpost whose only besiegers are busloads of tourists who climb the narrow streets up to the old Moorish ramparts. ",What did the Greeks call the early Stone Age inhabitants?,Cynetes (or Cunetes),1,172,1896,9875,The ancient Greeks called them the Cynetes (or Cunetes).,4,0,1,0,0,0,0
dev,train,"Little is known of the earliest Stone Age inhabitants of Europe's southwestern extremity. The ancient Greeks called them the Cynetes (or Cunetes). Whatever their origins, their culture evolved under the pressure and influence of foreign forces. Among the many invading armies that settled here and contributed to nascent Portuguese culture were Phoenicians, who settled in the area around 1,000 b.c., followed by the Celts, Iberians, Greeks, and Carthaginians. But it was the Romans, who arrived late in the third century b.c., who most greatly influenced all of Iberia. They built towns, industries, roads, and bridges, developed agriculture, and bequeathed the Latin language, of which Portuguese is a direct descendant. The Romans named the southwestern province of the peninsula Lusitania, oddly enough for one of the Celtiberian tribes they defeated, and by the third century a.d. had introduced Christianity. By the beginning of the fourth century the Algarve had a bishop in place, based in Faro. But Rome had already fallen into decay, and soon hordes of northern tribesmen took over the empire. The Algarve fell to the Visigoths in the mid-fifth century. Under Moorish Rule In a.d. 711, the Moors brought powerful armies from North Africa and launched a devastating attack on the Iberian peninsula, conquering much of what would become Spain and Portugal. They imposed Islam and left an indelible influence on the countryside and the population of the Algarve. The Moorish legacy can still be seen in the form of wells and waterwheels, squat white houses, the dark complexions of the people, and in the very name given the region — taken from Al-Gharb, which means ""country of the west"" (when the Moors conquered the territory, it was the most westerly in the known world). The Moors governed their Iberian kingdoms from across the border in Seville, but the Algarve had its own regional capital and huge, invulnerable fortress. The capital was Chelb (or Xelb), and it was bigger and better defended than Lisbon. Today the town, known as Silves,  is a provincial outpost whose only besiegers are busloads of tourists who climb the narrow streets up to the old Moorish ramparts. ",What was the Portuguese city of Silves was once known as?,Chelb (Xelb),1,172,1903,9932,Chelb (also spelled Xelb),4,0,1,0,0,0,0
dev,train,"Little is known of the earliest Stone Age inhabitants of Europe's southwestern extremity. The ancient Greeks called them the Cynetes (or Cunetes). Whatever their origins, their culture evolved under the pressure and influence of foreign forces. Among the many invading armies that settled here and contributed to nascent Portuguese culture were Phoenicians, who settled in the area around 1,000 b.c., followed by the Celts, Iberians, Greeks, and Carthaginians. But it was the Romans, who arrived late in the third century b.c., who most greatly influenced all of Iberia. They built towns, industries, roads, and bridges, developed agriculture, and bequeathed the Latin language, of which Portuguese is a direct descendant. The Romans named the southwestern province of the peninsula Lusitania, oddly enough for one of the Celtiberian tribes they defeated, and by the third century a.d. had introduced Christianity. By the beginning of the fourth century the Algarve had a bishop in place, based in Faro. But Rome had already fallen into decay, and soon hordes of northern tribesmen took over the empire. The Algarve fell to the Visigoths in the mid-fifth century. Under Moorish Rule In a.d. 711, the Moors brought powerful armies from North Africa and launched a devastating attack on the Iberian peninsula, conquering much of what would become Spain and Portugal. They imposed Islam and left an indelible influence on the countryside and the population of the Algarve. The Moorish legacy can still be seen in the form of wells and waterwheels, squat white houses, the dark complexions of the people, and in the very name given the region — taken from Al-Gharb, which means ""country of the west"" (when the Moors conquered the territory, it was the most westerly in the known world). The Moors governed their Iberian kingdoms from across the border in Seville, but the Algarve had its own regional capital and huge, invulnerable fortress. The capital was Chelb (or Xelb), and it was bigger and better defended than Lisbon. Today the town, known as Silves,  is a provincial outpost whose only besiegers are busloads of tourists who climb the narrow streets up to the old Moorish ramparts. ","What was the capital of Algarve, and what was it also called?","Chelb (Xelb), also Silves.",1,172,1904,9939,"The capital was Chelb (also spelled Xelb), which is also called Silves.",4,0,1,0,0,0,0
dev,train,"In actual practice, however, we act too often as if we only cared for economic values.  If we are to live up to our educational profession, we must look our aim in the face and honestly practise what we believe.  While training of character and conduct is the accepted aim for education in general, to make this useful and practical each teacher must fix her attention on how this ultimate aim affects her own special part of the whole work.  By watching the free child she will discover how best she can help him: he knows his own business, and when unfettered by advice or command shows plainly that he is chiefly concerned with _gaining experience_.  He finds himself in what is to him a new and complex world of people and things; actual experience is the foundation for a complete living, and the stronger the foundation the better the result of later building.  _The first vital principle then is that the teacher of young children must provide life in miniature; that is, she must provide abundant raw material and opportunities for experience_. ",What is the accepted aim of the educational profession versus what we too often act as if we care for?,"The educational profession aims to train character and conduct, yet we often prioritize economic values.",1,181,1990,10417,"The accepted aim of education is the training of character and conduct (moral and personal development), whereas we too often act as if we only cared for economic values (preparation for economic gain).",4,0,1,0,0,0,0
dev,train,"The world can be divided into three climate zones. The first climate zone is the polar zone. As it sounds, the polar zone is near earths poles. The polar zone has very long and cold winters. Brrr!!!! Near the equator is the tropical zone. The tropical zone is known for being hot and wet. Between these two zones is the temperate zone. Temperatures there tend to be mild. Its not too hot and not too cold. You might expect places near the equator to be hot and wet. Thats not always the case. Sometimes there are other factors at work. These factors can affect the local climate type or a region. Oceans and mountain ranges can have a major impact. They can greatly influence the climate of an area. Many factors influence an areas climate. ",What's the weather like between the equator and the first zone?,The temperate zone is mild.,1,192,2132,11136,Mild — not too hot and not too cold.,4,0,1,0,0,0,0
dev,train,"The world can be divided into three climate zones. The first climate zone is the polar zone. As it sounds, the polar zone is near earths poles. The polar zone has very long and cold winters. Brrr!!!! Near the equator is the tropical zone. The tropical zone is known for being hot and wet. Between these two zones is the temperate zone. Temperatures there tend to be mild. Its not too hot and not too cold. You might expect places near the equator to be hot and wet. Thats not always the case. Sometimes there are other factors at work. These factors can affect the local climate type or a region. Oceans and mountain ranges can have a major impact. They can greatly influence the climate of an area. Many factors influence an areas climate. ",What can influence the climate of the area?,"Many factors, including mountains and oceans, influence climate.",1,192,2136,11169,Oceans and mountain ranges (and other factors) can influence the climate of an area.,4,0,1,0,0,0,0
dev,train,"The world can be divided into three climate zones. The first climate zone is the polar zone. As it sounds, the polar zone is near earths poles. The polar zone has very long and cold winters. Brrr!!!! Near the equator is the tropical zone. The tropical zone is known for being hot and wet. Between these two zones is the temperate zone. Temperatures there tend to be mild. Its not too hot and not too cold. You might expect places near the equator to be hot and wet. Thats not always the case. Sometimes there are other factors at work. These factors can affect the local climate type or a region. Oceans and mountain ranges can have a major impact. They can greatly influence the climate of an area. Many factors influence an areas climate. ",Which climate zone is situated between the other two geographically?,The temperate zone is between the polar and tropical zones.,1,192,2139,11185,The temperate zone.,4,0,1,0,0,0,0
dev,train,"The world can be divided into three climate zones. The first climate zone is the polar zone. As it sounds, the polar zone is near earths poles. The polar zone has very long and cold winters. Brrr!!!! Near the equator is the tropical zone. The tropical zone is known for being hot and wet. Between these two zones is the temperate zone. Temperatures there tend to be mild. Its not too hot and not too cold. You might expect places near the equator to be hot and wet. Thats not always the case. Sometimes there are other factors at work. These factors can affect the local climate type or a region. Oceans and mountain ranges can have a major impact. They can greatly influence the climate of an area. Many factors influence an areas climate. ",What is the polar zone?,"Areas near the poles with long, cold winters.",1,192,2140,11195,"The polar zone is the climate zone near Earth’s poles, characterized by very long, very cold winters.",4,0,1,0,0,0,0
dev,train,"The world can be divided into three climate zones. The first climate zone is the polar zone. As it sounds, the polar zone is near earths poles. The polar zone has very long and cold winters. Brrr!!!! Near the equator is the tropical zone. The tropical zone is known for being hot and wet. Between these two zones is the temperate zone. Temperatures there tend to be mild. Its not too hot and not too cold. You might expect places near the equator to be hot and wet. Thats not always the case. Sometimes there are other factors at work. These factors can affect the local climate type or a region. Oceans and mountain ranges can have a major impact. They can greatly influence the climate of an area. Many factors influence an areas climate. ",What are two factors that can affect the climate of an area?,Oceans and mountains.,1,192,2143,11212,Oceans and mountain ranges.,4,0,1,0,0,0,0
dev,train,"The world can be divided into three climate zones. The first climate zone is the polar zone. As it sounds, the polar zone is near earths poles. The polar zone has very long and cold winters. Brrr!!!! Near the equator is the tropical zone. The tropical zone is known for being hot and wet. Between these two zones is the temperate zone. Temperatures there tend to be mild. Its not too hot and not too cold. You might expect places near the equator to be hot and wet. Thats not always the case. Sometimes there are other factors at work. These factors can affect the local climate type or a region. Oceans and mountain ranges can have a major impact. They can greatly influence the climate of an area. Many factors influence an areas climate. ",What's the climate of the equator?,The equator has a hot and wet tropical climate.,1,192,2145,11223,The equator has a tropical climate — it is typically hot and wet.,4,0,1,0,0,0,0
dev,train,"The world can be divided into three climate zones. The first climate zone is the polar zone. As it sounds, the polar zone is near earths poles. The polar zone has very long and cold winters. Brrr!!!! Near the equator is the tropical zone. The tropical zone is known for being hot and wet. Between these two zones is the temperate zone. Temperatures there tend to be mild. Its not too hot and not too cold. You might expect places near the equator to be hot and wet. Thats not always the case. Sometimes there are other factors at work. These factors can affect the local climate type or a region. Oceans and mountain ranges can have a major impact. They can greatly influence the climate of an area. Many factors influence an areas climate. ",Which of the 3 climate zones is near the earths poles?,Polar zone,1,192,2147,11241,The polar zone.,4,0,1,0,0,0,0
dev,train,"The documentary portrays a behind-the-scenes look at the poor state of Argentina's civil aviation , and puts the blame on the Argentine Air Force . The Air Force has been in control of air traffic operations since the military takeover of General Juan Carlos Ongan a in 1966 . The producer/director , Enrique Pi eyro , claims Argentina and Nigeria are the only countries whose air force controls and regulates the airline industry . Pi eyro , a former Argentine airline pilot , makes his case in the documentary using diagrams , 3D animations , interviews , hidden cameras in the control tower , and a few props . For example , at one point he spills out a bag of plastic airplanes and equates it to the number of planes the air force has lost due to negligence . The film is heavily based on the Austral L neas A reas Flight 2553 plane crash . Enrique Pi eyro takes his camera , secretly , into the control tower of the Ministro Pistarini International Airport also-known-as Ezeiza , the international airport at Buenos Aires . ",Who demonstrates the number of planes lost due to negligence with plastic planes?,Piñeyro.,1,220,2440,12890,Enrique Piñeyro.,4,0,1,0,0,0,0
dev,train,"The documentary portrays a behind-the-scenes look at the poor state of Argentina's civil aviation , and puts the blame on the Argentine Air Force . The Air Force has been in control of air traffic operations since the military takeover of General Juan Carlos Ongan a in 1966 . The producer/director , Enrique Pi eyro , claims Argentina and Nigeria are the only countries whose air force controls and regulates the airline industry . Pi eyro , a former Argentine airline pilot , makes his case in the documentary using diagrams , 3D animations , interviews , hidden cameras in the control tower , and a few props . For example , at one point he spills out a bag of plastic airplanes and equates it to the number of planes the air force has lost due to negligence . The film is heavily based on the Austral L neas A reas Flight 2553 plane crash . Enrique Pi eyro takes his camera , secretly , into the control tower of the Ministro Pistarini International Airport also-known-as Ezeiza , the international airport at Buenos Aires . ",What is one type of prop the director uses to prove a point?,Plastic toy airplanes.,1,220,2442,12896,A bag of plastic airplanes (plastic toy airplanes).,4,0,1,0,0,0,0
dev,train,"Breathing is the process of moving air into and out of the lungs. The process depends on a muscle called the diaphragm. This is a large, sheet-like muscle below the lungs. Inhaling, or breathing in, occurs when the diaphragm muscle tightens. This increases the size of the chest. This too decreases air pressure inside the lungs. This action allows air and gases to enter the lungs. Exhaling, or breathing out, occurs when the diaphragm muscle relaxes. This decreases the size of the chest. This increases air pressure inside the lungs. This action allows for air to leave the lungs. When you inhale, air enters the respiratory system through your nose and ends up in your lungs, where gas exchange with the blood takes place. What happens to the air along the way? In the nose, mucus and hairs trap any dust or other particles in the air. The air is also warmed and moistened. Next, air passes through a passageway that is connected to the windpipe. The air then finds its way to the lungs. In the chest, the windpipe splits so that air enters both the right and left lung. ",What leads to decrease in size of chest while exhaling,"Exhaling occurs when the diaphragm relaxes, decreasing the chest size.",1,225,2521,13318,The diaphragm muscle relaxing (relaxation of the diaphragm).,4,0,1,0,0,0,0
dev,train,"Breathing is the process of moving air into and out of the lungs. The process depends on a muscle called the diaphragm. This is a large, sheet-like muscle below the lungs. Inhaling, or breathing in, occurs when the diaphragm muscle tightens. This increases the size of the chest. This too decreases air pressure inside the lungs. This action allows air and gases to enter the lungs. Exhaling, or breathing out, occurs when the diaphragm muscle relaxes. This decreases the size of the chest. This increases air pressure inside the lungs. This action allows for air to leave the lungs. When you inhale, air enters the respiratory system through your nose and ends up in your lungs, where gas exchange with the blood takes place. What happens to the air along the way? In the nose, mucus and hairs trap any dust or other particles in the air. The air is also warmed and moistened. Next, air passes through a passageway that is connected to the windpipe. The air then finds its way to the lungs. In the chest, the windpipe splits so that air enters both the right and left lung. ",What happens in the nose as air passes through to the lungs?,"Mucus and hairs in the nose trap dust, and the air is warmed and moistened before reaching the lungs.",1,225,2524,13329,"Mucus and hairs in the nose trap dust and other particles, and the air is warmed and moistened before it goes to the lungs.",4,0,1,0,0,0,0
dev,train,"Breathing is the process of moving air into and out of the lungs. The process depends on a muscle called the diaphragm. This is a large, sheet-like muscle below the lungs. Inhaling, or breathing in, occurs when the diaphragm muscle tightens. This increases the size of the chest. This too decreases air pressure inside the lungs. This action allows air and gases to enter the lungs. Exhaling, or breathing out, occurs when the diaphragm muscle relaxes. This decreases the size of the chest. This increases air pressure inside the lungs. This action allows for air to leave the lungs. When you inhale, air enters the respiratory system through your nose and ends up in your lungs, where gas exchange with the blood takes place. What happens to the air along the way? In the nose, mucus and hairs trap any dust or other particles in the air. The air is also warmed and moistened. Next, air passes through a passageway that is connected to the windpipe. The air then finds its way to the lungs. In the chest, the windpipe splits so that air enters both the right and left lung. ","When you exhale, why does air leave your lungs?","Exhaling reduces chest size, increases lung pressure, and allows air to leave the lungs.",1,225,2536,13377,"Because the diaphragm relaxes, decreasing the size of the chest and increasing the air pressure inside the lungs, which forces air to leave the lungs.",4,0,1,0,0,0,0
dev,train,"You may wonder if there are other examples of static discharge. The answer is yes. Lightning is a form of static discharge. It is much more dramatic than what happens between you and the door knocker, but it is the same principle. You can see how it occurs in the following diagram and animation. You have no doubt seen lightning in a rainstorm. What does lighting have to do with static electricity? As it turns out, everything! During a rainstorm, clouds develop regions of different charges. This happens due to the movement of air molecules, water drops, and ice particles. The negative charges are concentrated at the base of the clouds. The positive charges are concentrated at the top. The negative charges repel electrons on the ground below. The ground then becomes positively charged. Over time the differences increase. Eventually the electrons are discharged. This is what we see as lightning. You can watch an awesome slow-motion lightning strike below. ",How is the top of a cloud different from the base of the cloud during a rainstorm?,"The cloud base has negative charges, while the top has positive charges.",1,227,2549,13455,"The top of the cloud is positively charged, while the base of the cloud is negatively charged.",4,0,1,0,0,0,0
dev,train,"Representing yourself in court can be a tricky endeavor. There are confusing legal terms to learn, strict procedures to follow and volumes of case law that often need to be understood to prepare a case. Lake County officials and a private agency that assists indigent litigants in Illinois want to make the practice easier by creating a self-help center for people who choose to represent themselves in legal matters. The center, which will be housed in the law library at the main courthouse in Waukegan, could open later this summer. ""I think it's going to be extremely helpful,"" Court Administrator Bob Zastany said. ""There is a population out there that will take advantage of this resource."" The self-help center will be the only one of its kind in the county. Only a few operate nationwide, officials said. The project is the work of Lake County circuit court officials and Prairie State Legal Services, a statewide agency with an office in Waukegan that provides information and legal assistance to poor and elderly Illinois residents. The organization has received a $25,000 grant from the Illinois Equal Justice Foundation, a nonprofit group that funds programs designed to increase access to legal information and assistance, to help pay for the effort. Prairie State will share the money with the county. The county's law library is on the first floor of the governmental center at 18 N. County St. The new self-help center will be designed to help litigants find the information they need to properly represent themselves in court, an undertaking that can be complicated and confusing. ""Some people can do OK on their own, and some people can do OK with some help,"" said Linda Rothnagel, the managing attorney for Prairie State Legal Services. ""But other people can't do it. It's not always easy."" Self-representation is a right affirmed by the U.S. Supreme Court. The practice is far more common in civil matters than in criminal cases. In fact, self-represented litigants - formally called ""pro se"" in Latin, or ""for oneself"" - in criminal defenses are so rare that statistics about the practice generally are not kept, legal experts say. ",Where is the self help center located?,"1st floor of 18 N. County St., Waukegan.",1,239,2634,13879,In the law library at the main courthouse in Waukegan (on the first floor of the governmental center at 18 N. County St.).,4,0,1,0,0,0,0
dev,train,"Representing yourself in court can be a tricky endeavor. There are confusing legal terms to learn, strict procedures to follow and volumes of case law that often need to be understood to prepare a case. Lake County officials and a private agency that assists indigent litigants in Illinois want to make the practice easier by creating a self-help center for people who choose to represent themselves in legal matters. The center, which will be housed in the law library at the main courthouse in Waukegan, could open later this summer. ""I think it's going to be extremely helpful,"" Court Administrator Bob Zastany said. ""There is a population out there that will take advantage of this resource."" The self-help center will be the only one of its kind in the county. Only a few operate nationwide, officials said. The project is the work of Lake County circuit court officials and Prairie State Legal Services, a statewide agency with an office in Waukegan that provides information and legal assistance to poor and elderly Illinois residents. The organization has received a $25,000 grant from the Illinois Equal Justice Foundation, a nonprofit group that funds programs designed to increase access to legal information and assistance, to help pay for the effort. Prairie State will share the money with the county. The county's law library is on the first floor of the governmental center at 18 N. County St. The new self-help center will be designed to help litigants find the information they need to properly represent themselves in court, an undertaking that can be complicated and confusing. ""Some people can do OK on their own, and some people can do OK with some help,"" said Linda Rothnagel, the managing attorney for Prairie State Legal Services. ""But other people can't do it. It's not always easy."" Self-representation is a right affirmed by the U.S. Supreme Court. The practice is far more common in civil matters than in criminal cases. In fact, self-represented litigants - formally called ""pro se"" in Latin, or ""for oneself"" - in criminal defenses are so rare that statistics about the practice generally are not kept, legal experts say. ",Where is the self help center located?,In the law library on the first floor of the government center.,1,239,2634,13884,In the law library at the main courthouse in Waukegan (on the first floor of the governmental center at 18 N. County St.).,4,0,1,0,0,0,0
dev,train,"Representing yourself in court can be a tricky endeavor. There are confusing legal terms to learn, strict procedures to follow and volumes of case law that often need to be understood to prepare a case. Lake County officials and a private agency that assists indigent litigants in Illinois want to make the practice easier by creating a self-help center for people who choose to represent themselves in legal matters. The center, which will be housed in the law library at the main courthouse in Waukegan, could open later this summer. ""I think it's going to be extremely helpful,"" Court Administrator Bob Zastany said. ""There is a population out there that will take advantage of this resource."" The self-help center will be the only one of its kind in the county. Only a few operate nationwide, officials said. The project is the work of Lake County circuit court officials and Prairie State Legal Services, a statewide agency with an office in Waukegan that provides information and legal assistance to poor and elderly Illinois residents. The organization has received a $25,000 grant from the Illinois Equal Justice Foundation, a nonprofit group that funds programs designed to increase access to legal information and assistance, to help pay for the effort. Prairie State will share the money with the county. The county's law library is on the first floor of the governmental center at 18 N. County St. The new self-help center will be designed to help litigants find the information they need to properly represent themselves in court, an undertaking that can be complicated and confusing. ""Some people can do OK on their own, and some people can do OK with some help,"" said Linda Rothnagel, the managing attorney for Prairie State Legal Services. ""But other people can't do it. It's not always easy."" Self-representation is a right affirmed by the U.S. Supreme Court. The practice is far more common in civil matters than in criminal cases. In fact, self-represented litigants - formally called ""pro se"" in Latin, or ""for oneself"" - in criminal defenses are so rare that statistics about the practice generally are not kept, legal experts say. ",Who is creating the self-help center which will be housed in the law library at 18 N. County Street?,"Lake County officials and Prairie State Legal Services, a private legal aid agency.",1,239,2635,13887,Lake County circuit court officials together with Prairie State Legal Services (a private legal aid agency).,4,0,1,0,0,0,0
dev,train,"Representing yourself in court can be a tricky endeavor. There are confusing legal terms to learn, strict procedures to follow and volumes of case law that often need to be understood to prepare a case. Lake County officials and a private agency that assists indigent litigants in Illinois want to make the practice easier by creating a self-help center for people who choose to represent themselves in legal matters. The center, which will be housed in the law library at the main courthouse in Waukegan, could open later this summer. ""I think it's going to be extremely helpful,"" Court Administrator Bob Zastany said. ""There is a population out there that will take advantage of this resource."" The self-help center will be the only one of its kind in the county. Only a few operate nationwide, officials said. The project is the work of Lake County circuit court officials and Prairie State Legal Services, a statewide agency with an office in Waukegan that provides information and legal assistance to poor and elderly Illinois residents. The organization has received a $25,000 grant from the Illinois Equal Justice Foundation, a nonprofit group that funds programs designed to increase access to legal information and assistance, to help pay for the effort. Prairie State will share the money with the county. The county's law library is on the first floor of the governmental center at 18 N. County St. The new self-help center will be designed to help litigants find the information they need to properly represent themselves in court, an undertaking that can be complicated and confusing. ""Some people can do OK on their own, and some people can do OK with some help,"" said Linda Rothnagel, the managing attorney for Prairie State Legal Services. ""But other people can't do it. It's not always easy."" Self-representation is a right affirmed by the U.S. Supreme Court. The practice is far more common in civil matters than in criminal cases. In fact, self-represented litigants - formally called ""pro se"" in Latin, or ""for oneself"" - in criminal defenses are so rare that statistics about the practice generally are not kept, legal experts say. ","Why can representing yourself in court be ""a tricky endeavor""?","Due to confusing legal terms, strict procedures, and extensive case law to understand.",1,239,2638,13911,"Because it requires understanding confusing legal terminology, following strict court procedures, and often knowing volumes of case law to properly prepare a case, all of which can be complicated and confusing for laypersons.",4,0,1,0,0,0,0
dev,train,"The idea that Earth is a magnet is far from new. It was first proposed in 1600 by a British physician named William Gilbert. Knowing it acts like a magnet is one thing. Knowing why it acts like a magnet is more difficult. In fact, finding out why is a fairly recent discovery. To find out why required new technology. It was the seismograph that made it possible to learn why the Earth acted like a magnet. Seismograph are used to study earthquakes. By studying earthquake waves they were able to learn about Earths interior. They discovered that Earth has an inner and outer core. The outer core consists of liquid metals, mainly iron and nickel. Scientists think that Earths magnetic field is generated here. It is caused by the motion of this liquid metal. The liquid metal moves as Earth spins on its axis. ",Where do scientists think the Earth's magnetic field is generated?,"Earth's magnetic field is generated in the outer core, which contains liquid metals like iron and nickel.",1,246,2716,14391,In the outer core — the layer of liquid metal (mainly iron and nickel) whose motion generates Earth’s magnetic field.,4,0,1,0,0,0,0
dev,train,"The idea that Earth is a magnet is far from new. It was first proposed in 1600 by a British physician named William Gilbert. Knowing it acts like a magnet is one thing. Knowing why it acts like a magnet is more difficult. In fact, finding out why is a fairly recent discovery. To find out why required new technology. It was the seismograph that made it possible to learn why the Earth acted like a magnet. Seismograph are used to study earthquakes. By studying earthquake waves they were able to learn about Earths interior. They discovered that Earth has an inner and outer core. The outer core consists of liquid metals, mainly iron and nickel. Scientists think that Earths magnetic field is generated here. It is caused by the motion of this liquid metal. The liquid metal moves as Earth spins on its axis. ",How is the magnetic field generated?,The magnetic field is generated in the outer core by the motion of liquid metal.,1,246,2724,14427,By the motion of liquid metal (mainly iron and nickel) in Earth’s outer core as the planet spins on its axis.,4,0,1,0,0,0,0
